datetime_utcmeter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc,datetime_utc,meter
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:14,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:15,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,2,2022-10-30 15:46:16,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:17,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:18,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:19,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:20,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:21,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:22,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:23,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:24,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:25,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:26,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:27,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:28,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:29,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:30,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:31,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:32,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:33,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:34,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:35,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:36,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:37,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:38,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:39,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:40,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:41,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:42,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:43,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:44,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:45,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:46,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:47,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:48,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:49,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:50,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:51,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:52,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:53,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:54,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:55,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:56,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:57,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:58,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:46:59,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:00,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:01,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:02,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:03,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:04,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:05,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:06,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:07,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:08,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:09,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:10,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:11,
,0.0,0.0,0.0,0.953323875,0.0,0.0,0.0,0,2022-10-30 15:47:12,
