datetime_utcmeter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc,datetime_utc,meter
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:25,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:26,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:27,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:28,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:29,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:30,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:31,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:32,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:33,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:34,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:35,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:36,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:37,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:38,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:39,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:40,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:41,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:42,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:43,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:44,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:45,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:46,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:47,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:48,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:49,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:50,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:51,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:52,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:53,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:54,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:55,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:56,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:57,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:58,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:38:59,
,0.0,0.0,0.0,0.95034125,0.0,0.0,0.0,1,2022-11-04 15:39:00,
